claim_number,prediction_prob,subrogation
3427557,0.08716177,0
1727162,0.04868917,0
8967349,0.09167567,0
5586629,0.6348303,1
1294973,0.116415754,0
8458426,0.06883095,0
6463711,0.06622106,0
6914056,0.02086546,0
2509582,0.21655105,0
7509328,0.099939525,0
3261064,0.09062744,0
5776613,0.04095344,0
8044844,0.252997,0
2818967,0.008197546,0
9259924,0.37368035,1
2645726,0.28023285,1
9138961,0.03404346,0
2309957,0.028854065,0
7884302,0.036544327,0
3733332,0.032409217,0
4030074,0.044755556,0
6231748,0.45444423,1
5327414,0.07338194,0
2081748,0.5968097,1
7594858,0.2325847,0
9013207,0.06699403,0
6680943,0.031986054,0
3753264,0.1978451,0
7986257,0.025273947,0
8887805,0.43933317,1
9400825,0.3291522,1
9233462,0.31875044,1
9852805,0.6497002,1
9584868,0.55823874,1
2140344,0.009602956,0
5726920,0.09736177,0
2810696,0.5843086,1
3259614,0.5014607,1
5021895,0.008972627,0
9321670,0.05269482,0
7522971,0.013093749,0
8009456,0.014724545,0
9246507,0.11235527,0
7502748,0.0074751773,0
6318888,0.61035204,1
3067893,0.07747436,0
9551534,0.64167094,1
6944732,0.33083162,1
7227485,0.8374359,1
4058720,0.4074108,1
9733224,0.41131234,1
9964700,0.36794156,1
9611849,0.08897358,0
5938624,0.01718625,0
8971955,0.00961445,0
1938190,0.4049991,1
2218950,0.16541226,0
2215495,0.51923627,1
7681442,0.028153047,0
9775370,0.12608333,0
9813680,0.013918449,0
7684545,0.05136155,0
6046860,0.5501739,1
4573769,0.3890155,1
3707981,0.15204747,0
5536110,0.5691144,1
1421789,0.11269908,0
8649481,0.04589252,0
2208983,0.30919537,1
3805223,0.07528123,0
3625568,0.23788364,0
6866717,0.06665493,0
8970056,0.31177709,1
7736760,0.01636045,0
4991025,0.32837045,1
1115277,0.12914109,0
4042048,0.5214856,1
7168275,0.16039424,0
9039764,0.016424749,0
5967998,0.01663017,0
8189724,0.09884466,0
6575048,0.8006982,1
7961252,0.4015073,1
5802026,0.008947189,0
7105316,0.21984896,0
1678502,0.17882933,0
9194994,0.46537903,1
7332916,0.1453937,0
6861467,0.011389262,0
5010952,0.2417196,0
5319380,0.10679637,0
8940388,0.32988626,1
8298515,0.05996621,0
5314210,0.11898932,0
7922915,0.0140051665,0
2448132,0.12077152,0
4028220,0.24183887,0
5004796,0.014630704,0
7545271,0.24213001,0
5067147,0.050206937,0
9952621,0.31755632,1
1192535,0.06220161,0
9716089,0.06526063,0
8311190,0.15506259,0
9585672,0.012197419,0
8569022,0.23757899,0
3341072,0.612413,1
2383889,0.019121103,0
5142008,0.083636746,0
6236286,0.010315648,0
8068393,0.01300843,0
2734411,0.082482934,0
7531142,0.09657258,0
6733350,0.14644907,0
1156057,0.50634295,1
1972968,0.38002792,1
6353845,0.11537287,0
5129544,0.08006593,0
8080450,0.5057534,1
6046388,0.0050872914,0
7334419,0.37469375,1
4409302,0.009994987,0
4123361,0.23162232,0
1003509,0.049255542,0
2774393,0.25189385,0
6344323,0.5842576,1
5641635,0.041705985,0
2360654,0.24979234,0
2165993,0.44178042,1
3844908,0.13064794,0
1297929,0.37336254,1
3987122,0.2787477,1
5432366,0.46268186,1
1789976,0.03387677,0
8934494,0.40203646,1
2831451,0.012700177,0
1262451,0.049820054,0
1589740,0.114111766,0
7212377,0.012745074,0
9563547,0.04584244,0
1262396,0.15766187,0
8837221,0.03282103,0
9771576,0.14100565,0
6327025,0.01256208,0
9783541,0.3660938,1
4826495,0.027209938,0
4763998,0.4444403,1
4337693,0.47759438,1
7032277,0.65210104,1
8647968,0.40069756,1
7730410,0.3891514,1
5806371,0.020015597,0
7585879,0.08172356,0
5508595,0.013125434,0
7747468,0.08480725,0
2397317,0.57366025,1
5755407,0.12455191,0
9672375,0.030681027,0
9553886,0.040013865,0
5965850,0.06677265,0
3009094,0.03003274,0
5652013,0.01330912,0
1494947,0.5909363,1
1176059,0.1559746,0
8798816,0.48925588,1
1263086,0.15192048,0
3917675,0.5314985,1
8386771,0.007508051,0
7848925,0.0707025,0
7524472,0.4702707,1
2522181,0.53969604,1
3753695,0.034534253,0
1986805,0.15231064,0
2042210,0.25087184,0
6430684,0.10377548,0
4088638,0.23177437,0
2684765,0.62732774,1
7825025,0.5734992,1
5128227,0.08719481,0
1605734,0.09038197,0
3770682,0.01649164,0
7488687,0.4405495,1
3426177,0.051947575,0
1640554,0.060083073,0
2686123,0.029308438,0
4424173,0.0055615036,0
1617119,0.17225318,0
7228727,0.101105414,0
3952519,0.6085357,1
7095960,0.042539746,0
2287076,0.09676281,0
5426352,0.17050917,0
1022349,0.12206452,0
3046237,0.041214406,0
2065086,0.1993111,0
8467101,0.031227857,0
4676640,0.6638249,1
2790382,0.061858118,0
7567845,0.006657862,0
4550431,0.019582408,0
4819763,0.04500386,0
9396006,0.097993076,0
1059283,0.34940124,1
2375655,0.36245382,1
4090879,0.07797219,0
3275523,0.25300848,0
7018374,0.085132755,0
3335987,0.37008283,1
2072942,0.013100275,0
8465491,0.4068782,1
9293321,0.032366067,0
1220927,0.3013383,1
5450087,0.011615763,0
5105242,0.5077332,1
2099353,0.014456457,0
5647397,0.01074604,0
4546182,0.3334752,1
9012744,0.030163977,0
6953885,0.16282961,0
5516531,0.019948388,0
1316978,0.26350862,0
3464925,0.2640842,0
6823968,0.63125455,1
5423287,0.33138588,1
6715119,0.02130288,0
4183508,0.23464318,0
8002533,0.04874707,0
7524966,0.037272625,0
6226199,0.03242706,0
8183987,0.34977534,1
1317830,0.13047916,0
4978989,0.02392473,0
7477968,0.39592683,1
4841101,0.022203408,0
6575636,0.24915285,0
8982525,0.023581363,0
7540449,0.09229358,0
5895096,0.24924217,0
6892618,0.25710002,0
5832124,0.30711156,1
8023594,0.018668275,0
9987419,0.05673043,0
3686746,0.17102617,0
3613298,0.17998491,0
1344671,0.118540905,0
1560217,0.28791657,1
9443975,0.19095115,0
7110241,0.029370759,0
5452936,0.19268247,0
5159771,0.023088112,0
6941234,0.5331787,1
4477278,0.016443463,0
6019687,0.037248697,0
9200351,0.08914614,0
4930579,0.7038677,1
5712433,0.16277432,0
1511123,0.019561958,0
8075852,0.12116055,0
1226154,0.1610861,0
6471650,0.08532493,0
6283420,0.03835071,0
5468348,0.019829389,0
5208555,0.021388596,0
4144703,0.09065216,0
4378152,0.0721528,0
5974938,0.015992863,0
8899566,0.11650901,0
7385492,0.40707925,1
8162939,0.36551273,1
8792846,0.03746943,0
8968270,0.11156825,0
8949266,0.30780873,1
4073556,0.063516885,0
8351845,0.25315452,0
6452628,0.27744636,1
3058412,0.59070003,1
4690280,0.0061220964,0
5898436,0.46333787,1
5191791,0.34828252,1
3847615,0.009050251,0
8448214,0.24821548,0
5117367,0.6844685,1
2218179,0.0071636774,0
7686389,0.1806431,0
9693430,0.017723976,0
9920030,0.5544993,1
1909689,0.19224449,0
3469095,0.33357054,1
2889796,0.30277738,1
4861324,0.66757596,1
6646496,0.42956954,1
8651657,0.0077142254,0
8795106,0.25614408,0
4054508,0.46749046,1
9420590,0.099905066,0
5684893,0.048702292,0
5393073,0.47308862,1
5658571,0.16376954,0
9690462,0.5440459,1
3945709,0.021398842,0
6719936,0.13621195,0
4337823,0.5422193,1
3564238,0.3263394,1
6208273,0.023845753,0
6153739,0.089120895,0
1771207,0.28639722,1
5860066,0.2298481,0
4396776,0.028220497,0
3768151,0.12443359,0
2142456,0.29248798,1
2692636,0.10618133,0
2751270,0.038366932,0
5665801,0.5520903,1
8072708,0.38840845,1
3387900,0.013344007,0
1229791,0.031466298,0
3158635,0.2145738,0
7888870,0.48649296,1
8252410,0.054524526,0
2556816,0.046125866,0
6263202,0.21741125,0
7788037,0.057541944,0
4322102,0.6273588,1
2648968,0.14903244,0
2697394,0.46857062,1
9248613,0.26352385,0
4488914,0.11985158,0
6545807,0.035397906,0
9675919,0.45765853,1
7416702,0.31810775,1
7067133,0.17182992,0
6104113,0.049301192,0
9683872,0.011241077,0
1656231,0.007764249,0
9695345,0.33238634,1
2666515,0.39724258,1
8082534,0.016014263,0
1626527,0.42216307,1
3543138,0.56684566,1
2871478,0.66179055,1
4854016,0.27901188,1
9876217,0.16782537,0
4005380,0.44913366,1
9494665,0.018493274,0
7664756,0.06608563,0
1870582,0.29962316,1
2076636,0.15873922,0
8430811,0.08171741,0
9135690,0.55752,1
6489808,0.5166145,1
5438580,0.03906253,0
9368487,0.1332799,0
3288727,0.4795481,1
4127081,0.1800027,0
9475348,0.28073335,1
3019903,0.34926742,1
7366143,0.25085485,0
4064675,0.021487322,0
2561077,0.1342032,0
1390873,0.093055286,0
3095469,0.14112818,0
8674339,0.24332224,0
2927247,0.046112396,0
6903616,0.6396653,1
4159496,0.00923581,0
8329044,0.075103946,0
8409577,0.014590029,0
7108440,0.04713378,0
8899532,0.0789732,0
7180310,0.109363325,0
1964620,0.25549036,0
9941823,0.4675819,1
5466437,0.04414907,0
6189245,0.07516792,0
7269436,0.41958863,1
9704732,0.128619,0
6434988,0.75206333,1
6560085,0.023346465,0
8165092,0.02355653,0
1477924,0.7366024,1
2055558,0.29709977,1
6604824,0.019142034,0
3565020,0.019754687,0
2467991,0.33987546,1
3775423,0.18962671,0
3615033,0.01825164,0
7211959,0.29389226,1
8749377,0.11970938,0
7098344,0.030416325,0
2561364,0.16334195,0
7256200,0.15709338,0
9167193,0.0070529543,0
5869241,0.016653808,0
8733416,0.7030662,1
4205800,0.14115384,0
1994328,0.293549,1
4785304,0.2558013,0
4739291,0.06988646,0
1436542,0.050719276,0
8276922,0.02868633,0
8078975,0.03519639,0
3475233,0.20299228,0
4438438,0.0086795585,0
3880705,0.2184803,0
6433658,0.45095795,1
9496336,0.013846267,0
1043658,0.17184994,0
4427384,0.29784158,1
2123877,0.07886471,0
9152335,0.1732556,0
7665033,0.2725517,1
8268857,0.044347968,0
1887065,0.45469233,1
8864167,0.18675004,0
1192629,0.031131415,0
7156385,0.40826052,1
1629730,0.17216069,0
7988643,0.57290924,1
9002336,0.2839289,1
5279712,0.8076494,1
7025889,0.015351042,0
4843303,0.09591416,0
6728482,0.05717369,0
6959908,0.12094205,0
6461172,0.2267487,0
2445000,0.42044237,1
3642007,0.20844892,0
2894042,0.042491168,0
1324965,0.026550734,0
2386373,0.31495413,1
8361982,0.13851559,0
5167116,0.7790114,1
7191558,0.52662456,1
4010168,0.021401314,0
8522832,0.1558276,0
5146107,0.37714025,1
4213691,0.030852666,0
9758100,0.17241663,0
8694697,0.030034658,0
3450047,0.35774383,1
4809165,0.03277918,0
6576841,0.021421138,0
9907852,0.27991098,1
4191772,0.022045918,0
3611865,0.020115394,0
3378589,0.38008425,1
6062157,0.08483557,0
4164570,0.6323253,1
6575486,0.11460183,0
8427792,0.5977549,1
5089171,0.16380394,0
5138045,0.27823517,1
4403115,0.01412424,0
7432196,0.060506064,0
6148341,0.15588209,0
7794442,0.471482,1
8824314,0.35308632,1
2375886,0.31716725,1
4577563,0.09754909,0
1615499,0.16601212,0
5682215,0.50569487,1
3433714,0.39027077,1
7886962,0.012826255,0
4732673,0.2247483,0
8214749,0.70637405,1
3125449,0.3901787,1
5212288,0.16581693,0
8387279,0.6477112,1
6804289,0.017259367,0
9606970,0.044342376,0
5791951,0.33369756,1
8889059,0.009177935,0
6995134,0.46415827,1
9294457,0.1911473,0
4004568,0.06333465,0
2904716,0.31145608,1
9676202,0.31604886,1
7032962,0.018572148,0
4855635,0.35406336,1
7632719,0.16678812,0
8982303,0.26795298,0
1577932,0.113050945,0
9620743,0.007156952,0
8478178,0.34808543,1
3717441,0.26676,0
1652517,0.30145264,1
8864554,0.056872904,0
2454954,0.44100833,1
2682629,0.0062875035,0
3025685,0.8103911,1
9858379,0.006864116,0
8401648,0.044833027,0
6874670,0.24070592,0
6733016,0.031005133,0
3973067,0.14751327,0
2293378,0.36382473,1
4041278,0.04999728,0
6526466,0.0109677,0
9018750,0.06413181,0
2188338,0.35626388,1
7833319,0.23165712,0
7806830,0.15231922,0
2093709,0.26318955,0
5544658,0.38678202,1
6586899,0.555072,1
1253700,0.15487216,0
7331360,0.0154674165,0
6574264,0.49925575,1
3738281,0.040009264,0
1465916,0.007364194,0
3825078,0.27833456,1
5593280,0.11442969,0
4210063,0.007995816,0
5307303,0.33924425,1
9724779,0.089929365,0
7232121,0.4371942,1
4581391,0.13466547,0
1213316,0.55666673,1
9385807,0.08982748,0
5861538,0.24739073,0
8507989,0.073654026,0
1842436,0.016128028,0
8994462,0.039929315,0
4338110,0.19535373,0
9303663,0.23864827,0
8963256,0.10241021,0
2301513,0.48258927,1
2867686,0.04679345,0
7891801,0.0783829,0
4577058,0.19453967,0
7903879,0.18746296,0
1457548,0.024638582,0
6256381,0.3122077,1
7303889,0.14706658,0
4637009,0.29811874,1
4022187,0.20311843,0
6264409,0.7844066,1
4238492,0.17779303,0
5154328,0.719889,1
7559723,0.2869071,1
8917412,0.09422459,0
4576364,0.601745,1
6565478,0.32790956,1
3973587,0.37501484,1
5289549,0.06315085,0
4514676,0.36883473,1
6401002,0.0065703155,0
7367996,0.0232389,0
9279287,0.020804048,0
5180183,0.17524976,0
2916269,0.24002528,0
3981302,0.13830213,0
6252082,0.58303845,1
7835771,0.057397958,0
1975335,0.7220789,1
3486069,0.007208262,0
5320156,0.58900756,1
2645446,0.26982033,0
2077168,0.6816521,1
1462522,0.52225107,1
6673960,0.07162737,0
8001951,0.5499192,1
6048267,0.40297896,1
7485774,0.046580393,0
7015847,0.17639568,0
8274436,0.5504379,1
5838882,0.018055528,0
3625075,0.011165973,0
3663191,0.39907318,1
5571886,0.09593289,0
4589063,0.42972797,1
9091238,0.63438517,1
1510257,0.33056095,1
6173922,0.12410726,0
1592463,0.6099837,1
2188448,0.018262029,0
8122051,0.33893776,1
5351330,0.028697692,0
7354458,0.28622216,1
3736880,0.033719577,0
4101996,0.073274285,0
5174561,0.6239345,1
4649505,0.014761248,0
1039988,0.030511726,0
4526035,0.08848397,0
1737991,0.42445064,1
9787698,0.05257104,0
8373359,0.080963634,0
9262574,0.19636464,0
6069904,0.053771373,0
6085716,0.0039685173,0
2076040,0.049250428,0
1797457,0.08976059,0
9932409,0.20696166,0
1739082,0.43675235,1
4290513,0.04281343,0
7158195,0.026608955,0
3604066,0.22990277,0
7614825,0.32839617,1
4966033,0.04911009,0
8063882,0.043074816,0
3731603,0.033073805,0
3230151,0.49306086,1
6227902,0.6070218,1
9577440,0.04183962,0
3987490,0.012941684,0
8611583,0.012054001,0
3096321,0.027832285,0
6430131,0.07204966,0
6903698,0.22347493,0
7118166,0.09572433,0
3263970,0.31541005,1
2774993,0.5234694,1
7206941,0.07891266,0
1239214,0.07675154,0
1810641,0.010282676,0
4949490,0.1765831,0
3668491,0.1591286,0
7371660,0.47863194,1
2243737,0.45118847,1
3574807,0.14391087,0
1713400,0.034269344,0
8975091,0.021436645,0
4995573,0.14333095,0
5959994,0.5474151,1
4148089,0.50170064,1
5677016,0.13392,0
2120629,0.33530667,1
1167918,0.14505102,0
1570141,0.4703651,1
2645895,0.09806118,0
5685292,0.12436222,0
5228505,0.46160665,1
2105393,0.032263972,0
3452178,0.21353438,0
8773646,0.33966666,1
7213357,0.42551208,1
6251242,0.46003443,1
5808658,0.24082215,0
1076421,0.035518922,0
1207532,0.013152167,0
4883785,0.081319526,0
7945344,0.79830706,1
3373615,0.015426144,0
7925789,0.048894774,0
7668060,0.024787748,0
2348274,0.07906674,0
9988725,0.18871911,0
2272883,0.10714117,0
6183680,0.45456052,1
3405570,0.13858543,0
4328076,0.015116523,0
1366610,0.17020638,0
8450390,0.07766727,0
2333955,0.009609361,0
9460618,0.044781607,0
5805008,0.11551626,0
3666146,0.032637835,0
9201887,0.09025909,0
1390452,0.20005448,0
2337791,0.03273603,0
7643089,0.101756014,0
2942308,0.010724563,0
1965502,0.036895026,0
1729012,0.033151697,0
9693291,0.7249058,1
2005218,0.076698236,0
2059003,0.25692478,0
7091393,0.05807254,0
7211928,0.49383226,1
5642103,0.5304196,1
6849272,0.2278156,0
9924898,0.055977177,0
7041211,0.031030651,0
1416703,0.024811314,0
2617743,0.015203114,0
6484722,0.28571513,1
4808341,0.16520827,0
1745668,0.05195347,0
2216040,0.16545904,0
5639385,0.34743193,1
8342501,0.12519549,0
8126049,0.07805234,0
3814177,0.043543816,0
7370060,0.6307214,1
8173749,0.22928807,0
2391995,0.47888392,1
7350043,0.16710907,0
3467196,0.81067175,1
7851904,0.17419076,0
7839234,0.46896565,1
6916510,0.4452918,1
8021198,0.060321897,0
5171178,0.030241916,0
8293999,0.057372008,0
6971183,0.13700926,0
3234060,0.6378758,1
5321405,0.091026,0
8003717,0.20947413,0
7746780,0.19846153,0
6533116,0.41365278,1
9549671,0.006125315,0
6003034,0.057471346,0
6814463,0.50690216,1
8289945,0.6641597,1
2166579,0.034173824,0
4838784,0.05254853,0
4121457,0.0067898063,0
2333995,0.026372146,0
3778945,0.062700555,0
4202391,0.25182426,0
1169859,0.45747814,1
4966157,0.08438758,0
5455226,0.094113566,0
1300713,0.40694082,1
4087352,0.008927811,0
7687633,0.033799276,0
1229510,0.2910152,1
2142909,0.005320211,0
5693769,0.06668497,0
7447378,0.14638934,0
7735600,0.030219924,0
3023751,0.14088877,0
9871926,0.2710688,1
5445969,0.22536127,0
8634468,0.19649398,0
5599646,0.15805198,0
5805892,0.2524748,0
9436625,0.036414914,0
6319318,0.3387189,1
9054231,0.081284896,0
6691641,0.19271137,0
6981710,0.16336256,0
6897164,0.08986558,0
1617284,0.14942385,0
9497696,0.32363513,1
5142170,0.33253574,1
9308392,0.19801979,0
1295720,0.2632608,0
6412412,0.054693732,0
3520147,0.04256098,0
1568364,0.20960356,0
7338838,0.032878112,0
5674434,0.31279778,1
1298154,0.27106163,1
8495596,0.269305,0
6772489,0.66178226,1
4764298,0.19793442,0
8833240,0.032884117,0
7584983,0.006775188,0
1801776,0.023627693,0
5306543,0.33044982,1
9054776,0.40825945,1
1145269,0.03913989,0
5111159,0.31583008,1
1294593,0.28487942,1
8188581,0.026347132,0
1544694,0.2528545,0
6592587,0.12286657,0
6530191,0.005897909,0
1981765,0.41975278,1
5779465,0.23331125,0
9078682,0.17060706,0
5650786,0.33441922,1
7516609,0.29222772,1
3772704,0.52351356,1
4694317,0.091547914,0
6354712,0.026864199,0
4833609,0.65736413,1
6965566,0.009931672,0
1040419,0.02581307,0
7943768,0.29371068,1
9661609,0.1721351,0
5684420,0.061834306,0
3421085,0.04152335,0
2381653,0.03547044,0
8680580,0.27543327,1
4232481,0.697128,1
1967928,0.012979339,0
4864215,0.24138023,0
8712370,0.24636923,0
7090830,0.042813838,0
1034770,0.23249328,0
5798641,0.2065141,0
5316225,0.5605428,1
2465142,0.24649543,0
7049290,0.19495788,0
6645743,0.20898697,0
1267931,0.1450397,0
7763522,0.22052298,0
1874351,0.18466178,0
2373379,0.11207008,0
4911521,0.4309621,1
5899697,0.43762013,1
7895324,0.464116,1
3647078,0.45765063,1
9715310,0.02054859,0
6760119,0.005405523,0
8937441,0.008329868,0
9643267,0.22558725,0
7032623,0.0111306645,0
9922500,0.60957783,1
8045741,0.045093678,0
3406169,0.26379964,0
3537527,0.4080056,1
3459725,0.5082525,1
2324122,0.6637456,1
8173869,0.4422894,1
2789038,0.03677299,0
3057141,0.08533196,0
2694217,0.04151774,0
7135390,0.03754014,0
8795082,0.01993694,0
1496504,0.015219671,0
5651748,0.29004318,1
6364086,0.006237005,0
7179486,0.07357067,0
3431173,0.012740857,0
9613897,0.5499835,1
1382711,0.34040073,1
9775637,0.16444546,0
5953836,0.21714476,0
4999995,0.104427725,0
1651028,0.04652944,0
1026130,0.515259,1
4108416,0.26793563,0
2946934,0.34695497,1
5541583,0.2568244,0
3678116,0.055041067,0
6072796,0.023651557,0
9778159,0.037008055,0
6069836,0.45569813,1
9315505,0.58797187,1
4807682,0.08051003,0
6824591,0.45278588,1
6953710,0.4097036,1
5648928,0.060084697,0
7079616,0.07453189,0
5973799,0.0070394054,0
2639074,0.18110886,0
5025880,0.21069252,0
8886961,0.07836416,0
4631173,0.079475686,0
1316493,0.34501973,1
2817639,0.28603262,1
8568290,0.41837817,1
8053749,0.020108055,0
3475858,0.06490613,0
6867365,0.66194993,1
4534292,0.0074371817,0
9323171,0.19370347,0
2821510,0.21411149,0
5434735,0.3990664,1
3129523,0.15099567,0
4477883,0.1445058,0
5624030,0.45748413,1
6312227,0.38426986,1
8838126,0.020145563,0
4159410,0.44403034,1
5349494,0.08518057,0
4092779,0.44268882,1
9674823,0.040198565,0
4586879,0.34438068,1
2869908,0.28850827,1
1774908,0.109305985,0
2443152,0.14633748,0
9445389,0.1672486,0
1212440,0.5004562,1
2972369,0.1380328,0
3612500,0.018208453,0
7646209,0.0059988257,0
8196349,0.09560978,0
8852977,0.20565249,0
5228837,0.1780688,0
6197760,0.009040048,0
1300082,0.38869193,1
8594568,0.058381286,0
9669387,0.5186635,1
6333073,0.17374499,0
9093571,0.022160605,0
2487925,0.041130826,0
6610786,0.0110902665,0
5968379,0.045851365,0
6945510,0.010292356,0
6766608,0.019332198,0
6093828,0.19543844,0
5431849,0.15292242,0
2775463,0.4947524,1
7159792,0.20105807,0
3451009,0.37156507,1
3892204,0.009704008,0
1315557,0.05404744,0
9220729,0.29505458,1
1447299,0.16472982,0
8432309,0.4452491,1
9500921,0.30159503,1
8137138,0.2147516,0
8846732,0.44096085,1
4212610,0.32335111,1
1742061,0.46972856,1
6940414,0.025198026,0
9591984,0.44349632,1
7605401,0.07452852,0
6672743,0.50001204,1
9254413,0.017989537,0
1830320,0.06931483,0
8015669,0.17550969,0
5260148,0.23119706,0
4222295,0.41684678,1
8812974,0.2152988,0
9493614,0.13346478,0
8161582,0.01600709,0
2934858,0.039282177,0
2876194,0.20993656,0
5912648,0.80797523,1
1642634,0.13983332,0
1766081,0.406935,1
5156578,0.024323853,0
6421479,0.028566578,0
2876423,0.022619363,0
7271464,0.08886721,0
6518343,0.28139976,1
7697668,0.27880308,1
3268032,0.29821384,1
8951260,0.018360067,0
1864899,0.025711015,0
7851844,0.2417972,0
9204598,0.50119007,1
3936995,0.5098843,1
3109170,0.37282372,1
2124517,0.1655733,0
4098944,0.01590266,0
4200078,0.32664257,1
8167515,0.23944542,0
1000855,0.0075294967,0
5334798,0.28239924,1
6745778,0.009822758,0
9587579,0.00990821,0
9173886,0.035077166,0
9458392,0.016382335,0
4064356,0.082826026,0
7047585,0.14040135,0
1494844,0.2645381,0
7250686,0.023044422,0
9488661,0.027649885,0
5456066,0.29058772,1
5459597,0.349454,1
2910079,0.37579247,1
8716304,0.41589496,1
8269126,0.16736466,0
9129684,0.031516302,0
4029568,0.04059238,0
9707821,0.3080455,1
4019277,0.43360353,1
8081478,0.40064794,1
5423334,0.041442096,0
4398048,0.023388105,0
2861362,0.09417599,0
1251056,0.12191599,0
6878469,0.09854442,0
1016554,0.10836335,0
2747542,0.06429357,0
6479604,0.01578328,0
5517733,0.30930224,1
3639168,0.057473306,0
4662138,0.30109233,1
